ctrl,block,picture_name,x1,x2,t1,t2,m1,m2
0,2,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-1,1,0,0
0,2,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1,-1,0,0
0,2,GiraFFe_nEck,1.2469411359400735,3.8921262091647018,-1,1,0,0
0,2,crowd_eat,3.464425780622782,-2.1814762076083105,1,-1,0,0
0,2,QueUe_dApPer,0.6288818382488954,5.19453479009911,-1,1,0,0
0,2,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,-1,1,0,0
0,3,crowd_eat,3.464425780622782,-2.1814762076083105,1,-1,0,0
0,3,cEmetErry_plAin,4.73014314751304,-2.8240983225069574,1,-1,0,0
0,3,GiraFFe_nEck,1.2469411359400735,3.8921262091647018,-1,1,0,0
0,3,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,-1,1,0,0
0,3,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-1,1,0,0
0,3,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1,1,0,0
0,3,structure_mention,1.640413028021804,3.7513317872997787,-1,1,0,0
0,3,destruction_conscience,-0.9396774713516994,0.4970195211794145,1,-1,0,0
0,3,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,1,-1,0,0
0,3,feature_dog,-0.7897691916334084,2.0291583046152333,-1,1,0,0
0,3,friend_Koran,1.459627760316339,0.4040702803717912,1,-1,0,0
0,3,beach_fur,0.272481400011892,-0.6791003912959912,1,-1,0,0
0,3,QueUe_dApPer,0.6288818382488954,5.19453479009911,-1,1,0,0
0,3,serve_battlefield,-1.597851719179132,-0.10553317170454009,1,-1,0,0
0,3,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1,-1,0,0
0,3,afford_gutter,2.691381996844477,1.9946872923253656,-1,1,0,0
0,3,prr0teSt_intEnd,2.3404956186598422,2.364477505690651,-1,1,0,0
0,3,bLAND_bLACk,-1.5830918890979446,-1.3927632232072937,1,-1,0,0
0,4,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1,-1,0,0
0,4,friend_Koran,1.459627760316339,0.4040702803717912,1,-1,0,0
0,4,serve_battlefield,-1.597851719179132,-0.10553317170454009,1,-1,0,0
0,4,crowd_eat,3.464425780622782,-2.1814762076083105,1,-1,0,0
0,4,cEmetErry_plAin,4.73014314751304,-2.8240983225069574,1,-1,0,0
0,4,QueUe_dApPer,0.6288818382488954,5.19453479009911,-1,1,0,0
0,4,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1,1,0,0
0,4,destruction_conscience,-0.9396774713516994,0.4970195211794145,1,-1,0,0
0,4,structure_mention,1.640413028021804,3.7513317872997787,-1,1,0,0
0,4,feature_dog,-0.7897691916334084,2.0291583046152333,-1,1,0,0
0,4,afford_gutter,2.691381996844477,1.9946872923253656,-1,1,0,0
0,4,GiraFFe_nEck,1.2469411359400735,3.8921262091647018,-1,1,0,0
0,4,beach_fur,0.272481400011892,-0.6791003912959912,1,-1,0,0
0,4,bLAND_bLACk,-1.5830918890979446,-1.3927632232072937,1,-1,0,0
0,4,prr0teSt_intEnd,2.3404956186598422,2.364477505690651,-1,1,0,0
0,4,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,-1,1,0,0
0,4,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,1,-1,0,0
0,4,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-1,1,0,0
0,5,cEmetErry_plAin,4.73014314751304,-2.8240983225069574,1,-1,0,0
0,5,beach_fur,0.272481400011892,-0.6791003912959912,1,-1,0,0
0,5,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,1,-1,0,0
0,5,crowd_eat,3.464425780622782,-2.1814762076083105,1,-1,0,0
0,5,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1,-1,0,0
0,5,friend_Koran,1.459627760316339,0.4040702803717912,1,-1,0,0
0,5,GiraFFe_nEck,1.2469411359400735,3.8921262091647018,-1,1,0,0
0,5,afford_gutter,2.691381996844477,1.9946872923253656,-1,1,0,0
0,5,prr0teSt_intEnd,2.3404956186598422,2.364477505690651,-1,1,0,0
0,5,QueUe_dApPer,0.6288818382488954,5.19453479009911,-1,1,0,0
0,5,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,-1,1,0,0
0,5,structure_mention,1.640413028021804,3.7513317872997787,-1,1,0,0
0,5,bLAND_bLACk,-1.5830918890979446,-1.3927632232072937,1,-1,0,0
0,5,feature_dog,-0.7897691916334084,2.0291583046152333,-1,1,0,0
0,5,destruction_conscience,-0.9396774713516994,0.4970195211794145,1,-1,0,0
0,5,serve_battlefield,-1.597851719179132,-0.10553317170454009,1,-1,0,0
0,5,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1,1,0,0
0,5,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-1,1,0,0
0,6,serve_battlefield,-1.597851719179132,-0.10553317170454009,1,-1,0,0
0,6,structure_mention,1.640413028021804,3.7513317872997787,-1,1,0,0
0,6,crowd_eat,3.464425780622782,-2.1814762076083105,1,-1,0,0
0,6,destruction_conscience,-0.9396774713516994,0.4970195211794145,1,-1,0,0
0,6,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,1,-1,0,0
0,6,beach_fur,0.272481400011892,-0.6791003912959912,1,-1,0,0
0,6,prr0teSt_intEnd,2.3404956186598422,2.364477505690651,-1,1,0,0
0,6,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,-1,1,0,0
0,6,bLAND_bLACk,-1.5830918890979446,-1.3927632232072937,1,-1,0,0
0,6,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1,1,0,0
0,6,feature_dog,-0.7897691916334084,2.0291583046152333,-1,1,0,0
0,6,cEmetErry_plAin,4.73014314751304,-2.8240983225069574,1,-1,0,0
0,6,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-1,1,0,0
0,6,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1,-1,0,0
0,6,afford_gutter,2.691381996844477,1.9946872923253656,-1,1,0,0
0,6,QueUe_dApPer,0.6288818382488954,5.19453479009911,-1,1,0,0
0,6,friend_Koran,1.459627760316339,0.4040702803717912,1,-1,0,0
0,6,GiraFFe_nEck,1.2469411359400735,3.8921262091647018,-1,1,0,0
0,7,beach_fur,0.272481400011892,-0.6791003912959912,1,-1,0,0
0,7,cEmetErry_plAin,4.73014314751304,-2.8240983225069574,1,-1,0,0
0,7,structure_mention,1.640413028021804,3.7513317872997787,-1,1,0,0
0,7,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,-1,1,0,0
0,7,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1,1,0,0
0,7,crowd_eat,3.464425780622782,-2.1814762076083105,1,-1,0,0
0,7,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1,-1,0,0
0,7,destruction_conscience,-0.9396774713516994,0.4970195211794145,1,-1,0,0
0,7,feature_dog,-0.7897691916334084,2.0291583046152333,-1,1,0,0
0,7,afford_gutter,2.691381996844477,1.9946872923253656,-1,1,0,0
0,7,serve_battlefield,-1.597851719179132,-0.10553317170454009,1,-1,0,0
0,7,QueUe_dApPer,0.6288818382488954,5.19453479009911,-1,1,0,0
0,7,bLAND_bLACk,-1.5830918890979446,-1.3927632232072937,1,-1,0,0
0,7,prr0teSt_intEnd,2.3404956186598422,2.364477505690651,-1,1,0,0
0,7,GiraFFe_nEck,1.2469411359400735,3.8921262091647018,-1,1,0,0
0,7,friend_Koran,1.459627760316339,0.4040702803717912,1,-1,0,0
0,7,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-1,1,0,0
0,7,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,1,-1,0,0
0,8,friend_Koran,1.459627760316339,0.4040702803717912,1,-1,0,0
0,8,afford_gutter,2.691381996844477,1.9946872923253656,-1,1,0,0
0,8,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,1,-1,0,0
0,8,bLAND_bLACk,-1.5830918890979446,-1.3927632232072937,1,-1,0,0
0,8,cEmetErry_plAin,4.73014314751304,-2.8240983225069574,1,-1,0,0
0,8,GiraFFe_nEck,1.2469411359400735,3.8921262091647018,-1,1,0,0
0,8,crowd_eat,3.464425780622782,-2.1814762076083105,1,-1,0,0
0,8,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-1,1,0,0
0,8,feature_dog,-0.7897691916334084,2.0291583046152333,-1,1,0,0
0,8,beach_fur,0.272481400011892,-0.6791003912959912,1,-1,0,0
0,8,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1,1,0,0
0,8,destruction_conscience,-0.9396774713516994,0.4970195211794145,1,-1,0,0
0,8,QueUe_dApPer,0.6288818382488954,5.19453479009911,-1,1,0,0
0,8,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1,-1,0,0
0,8,prr0teSt_intEnd,2.3404956186598422,2.364477505690651,-1,1,0,0
0,8,serve_battlefield,-1.597851719179132,-0.10553317170454009,1,-1,0,0
0,8,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,-1,1,0,0
0,8,structure_mention,1.640413028021804,3.7513317872997787,-1,1,0,0
0,9,QueUe_dApPer,0.6288818382488954,5.19453479009911,-1,1,0,0
0,9,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1,1,0,0
0,9,structure_mention,1.640413028021804,3.7513317872997787,-1,1,0,0
0,9,prr0teSt_intEnd,2.3404956186598422,2.364477505690651,-1,1,0,0
0,9,destruction_conscience,-0.9396774713516994,0.4970195211794145,1,-1,0,0
0,9,bLAND_bLACk,-1.5830918890979446,-1.3927632232072937,1,-1,0,0
0,9,afford_gutter,2.691381996844477,1.9946872923253656,-1,1,0,0
0,9,crowd_eat,3.464425780622782,-2.1814762076083105,1,-1,0,0
0,9,beach_fur,0.272481400011892,-0.6791003912959912,1,-1,0,0
0,9,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,1,-1,0,0
0,9,GiraFFe_nEck,1.2469411359400735,3.8921262091647018,-1,1,0,0
0,9,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-1,1,0,0
0,9,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1,-1,0,0
0,9,serve_battlefield,-1.597851719179132,-0.10553317170454009,1,-1,0,0
0,9,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,-1,1,0,0
0,9,feature_dog,-0.7897691916334084,2.0291583046152333,-1,1,0,0
0,9,cEmetErry_plAin,4.73014314751304,-2.8240983225069574,1,-1,0,0
0,9,friend_Koran,1.459627760316339,0.4040702803717912,1,-1,0,0
0,10,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-1,1,0,0
0,10,afford_gutter,2.691381996844477,1.9946872923253656,-1,1,0,0
0,10,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1,-1,0,0
0,10,cEmetErry_plAin,4.73014314751304,-2.8240983225069574,1,-1,0,0
0,10,friend_Koran,1.459627760316339,0.4040702803717912,1,-1,0,0
0,10,structure_mention,1.640413028021804,3.7513317872997787,-1,1,0,0
0,10,serve_battlefield,-1.597851719179132,-0.10553317170454009,1,-1,0,0
0,10,bLAND_bLACk,-1.5830918890979446,-1.3927632232072937,1,-1,0,0
0,10,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1,1,0,0
0,10,QueUe_dApPer,0.6288818382488954,5.19453479009911,-1,1,0,0
0,10,destruction_conscience,-0.9396774713516994,0.4970195211794145,1,-1,0,0
0,10,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,1,-1,0,0
0,10,GiraFFe_nEck,1.2469411359400735,3.8921262091647018,-1,1,0,0
0,10,beach_fur,0.272481400011892,-0.6791003912959912,1,-1,0,0
0,10,prr0teSt_intEnd,2.3404956186598422,2.364477505690651,-1,1,0,0
0,10,feature_dog,-0.7897691916334084,2.0291583046152333,-1,1,0,0
0,10,crowd_eat,3.464425780622782,-2.1814762076083105,1,-1,0,0
0,10,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,-1,1,0,0
0,11,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-1,1,0,0
0,11,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,1,-1,0,0
0,11,prr0teSt_intEnd,2.3404956186598422,2.364477505690651,-1,1,0,0
0,11,friend_Koran,1.459627760316339,0.4040702803717912,1,-1,0,0
0,11,QueUe_dApPer,0.6288818382488954,5.19453479009911,-1,1,0,0
0,11,structure_mention,1.640413028021804,3.7513317872997787,-1,1,0,0
0,11,serve_battlefield,-1.597851719179132,-0.10553317170454009,1,-1,0,0
0,11,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1,1,0,0
0,11,bLAND_bLACk,-1.5830918890979446,-1.3927632232072937,1,-1,0,0
0,11,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1,-1,0,0
0,11,afford_gutter,2.691381996844477,1.9946872923253656,-1,1,0,0
0,11,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,-1,1,0,0
0,11,beach_fur,0.272481400011892,-0.6791003912959912,1,-1,0,0
0,11,GiraFFe_nEck,1.2469411359400735,3.8921262091647018,-1,1,0,0
0,11,feature_dog,-0.7897691916334084,2.0291583046152333,-1,1,0,0
0,11,cEmetErry_plAin,4.73014314751304,-2.8240983225069574,1,-1,0,0
0,11,crowd_eat,3.464425780622782,-2.1814762076083105,1,-1,0,0
0,11,destruction_conscience,-0.9396774713516994,0.4970195211794145,1,-1,0,0
0,12,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,1,-1,0,0
0,12,feature_dog,-0.7897691916334084,2.0291583046152333,-1,1,0,0
0,12,QueUe_dApPer,0.6288818382488954,5.19453479009911,-1,1,0,0
0,12,GiraFFe_nEck,1.2469411359400735,3.8921262091647018,-1,1,0,0
0,12,friend_Koran,1.459627760316339,0.4040702803717912,1,-1,0,0
0,12,destruction_conscience,-0.9396774713516994,0.4970195211794145,1,-1,0,0
0,12,bLAND_bLACk,-1.5830918890979446,-1.3927632232072937,1,-1,0,0
0,12,beach_fur,0.272481400011892,-0.6791003912959912,1,-1,0,0
0,12,cEmetErry_plAin,4.73014314751304,-2.8240983225069574,1,-1,0,0
0,12,NIce_bOUnCY,0.7828446779575062,3.511250699827277,-1,1,0,0
0,12,afford_gutter,2.691381996844477,1.9946872923253656,-1,1,0,0
0,12,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,-1,1,0,0
0,12,structure_mention,1.640413028021804,3.7513317872997787,-1,1,0,0
0,12,prr0teSt_intEnd,2.3404956186598422,2.364477505690651,-1,1,0,0
0,12,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,1,-1,0,0
0,12,crowd_eat,3.464425780622782,-2.1814762076083105,1,-1,0,0
0,12,serve_battlefield,-1.597851719179132,-0.10553317170454009,1,-1,0,0
0,12,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,-1,1,0,0
2,14,Clay_EnDlesS,-2.5567007333187926,-1.9462904232704379,0,0,0,0
2,14,EaST_faMily,1.995105850184067,5.181904023566939,0,0,0,0
2,14,GiraFFe_nEck,1.2469411359400735,3.8921262091647018,0,0,0,0
2,14,GlOsSy_cEAsELEss,-2.092141298800868,0.32383633256545963,0,0,0,0
2,14,NIce_bOUnCY,0.7828446779575062,3.511250699827277,0,0,0,0
2,14,PAinstAkINg_Thought,-0.15434636746623337,-1.3108033985012528,0,0,0,0
2,14,PoiSOnouS_aBsUrdLy,-2.3713080854873465,2.4195073682333295,0,0,0,0
2,14,QueUe_dApPer,0.6288818382488954,5.19453479009911,0,0,0,0
2,14,REqUEst_ReCoGNise,-0.41085173404063613,4.122367840870528,0,0,0,0
2,14,StrrAngEr_Dress,-1.9378703547613325,-3.7841995987484776,0,0,0,0
2,14,TAMe_ClASSY,1.9760335683243049,-3.621532254145694,0,0,0,0
2,14,TRANSpoRt_orgANIC,5.352270435471689,-1.8592657472769931,0,0,0,0
2,14,abject_urge,-2.1879411787463194,-1.254867246265387,0,0,0,0
2,14,afford_gutter,2.691381996844477,1.9946872923253656,0,0,0,0
2,14,bLAND_bLACk,-1.5830918890979446,-1.3927632232072937,0,0,0,0
2,14,bOunDaRY_sTRanGer,0.6890692077578117,1.0572570667314622,0,0,0,0
2,14,beach_fur,0.272481400011892,-0.6791003912959912,0,0,0,0
2,14,boundary_head,-2.02102532795297,-0.8409596632994197,0,0,0,0
2,14,cEmetErry_plAin,4.73014314751304,-2.8240983225069574,0,0,0,0
2,14,crowd_eat,3.464425780622782,-2.1814762076083105,0,0,0,0
2,14,destruction_conscience,-0.9396774713516994,0.4970195211794145,0,0,0,0
2,14,fUTure_data,2.8771627366716817,1.9081417362245359,0,0,0,0
2,14,feature_dog,-0.7897691916334084,2.0291583046152333,0,0,0,0
2,14,fireCRaCker_bRIDgE,0.21956557414137381,3.0517483003435606,0,0,0,0
2,14,friend_Koran,1.459627760316339,0.4040702803717912,0,0,0,0
2,14,hard-to-find_brush,-2.243736958482643,-2.5625147545381046,0,0,0,0
2,14,lily_inappropriate,5.415760636667965,-2.393905920427234,0,0,0,0
2,14,nEed_mUg,-2.819304092418769,-1.906895176159822,0,0,0,0
2,14,nose_mArrvELouS,0.025296988568845685,-2.252334868574461,0,0,0,0
2,14,prr0teSt_intEnd,2.3404956186598422,2.364477505690651,0,0,0,0
2,14,publicity_commemorate,-4.152481848522814,0.21101162204680257,0,0,0,0
2,14,rOSe_ENdUrabLE,2.949618776897133,-0.06058277544349458,0,0,0,0
2,14,requirement_circle,-2.730853628488419,0.31760987474147045,0,0,0,0
2,14,riddle_grape,-2.161137977199943,0.9026574193171859,0,0,0,0
2,14,sausage_selection,5.82078708420157,-4.136804810828348,0,0,0,0
2,14,sense_scandalous,-2.1452518147366426,-1.5525624167719458,0,0,0,0
2,14,serve_battlefield,-1.597851719179132,-0.10553317170454009,0,0,0,0
2,14,shareholder_air,-1.8742099669195305,-1.814764109011919,0,0,0,0
2,14,simplistic_renew,-1.8314172961030784,-0.5907793931096756,0,0,0,0
2,14,soap_marble,-2.8071126902188794,-2.6638284063898854,0,0,0,0
2,14,source_low,-1.648457654425662,-2.331178057214642,0,0,0,0
2,14,structure_mention,1.640413028021804,3.7513317872997787,0,0,0,0
2,14,tape_drop,-1.736708446789136,-0.9793096551164335,0,0,0,0
2,14,technology_burst,2.646767383633703,1.8244075497573096,0,0,0,0
2,14,technology_circle,-1.4490386339445913,1.5517725948372048,0,0,0,0
2,14,thuNdEr_PeLViC,-3.7858934693774375,2.4826805942927455,0,0,0,0
2,14,trait_basket,4.942462978563439,-1.893013060036459,0,0,0,0
2,14,wIld_ChEss,-4.1393577757560065,-2.054195662648681,0,0,0,0
